C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,TURNSTILE_ID,NET_ENTRIES,NET_EXITS,BUSYNESS
N129,R382,00-03-00,08-26-13,12:00:00,REGULAR,8576434.0,5708051.0,2013-08-26 12:00:00,N129-R382-00-03-00,612.0,104.0,716.0
N129,R382,00-03-00,08-26-13,16:00:00,REGULAR,8576860.0,5708208.0,2013-08-26 16:00:00,N129-R382-00-03-00,426.0,157.0,583.0
N129,R382,00-03-00,08-26-13,20:00:00,REGULAR,8577061.0,5708641.0,2013-08-26 20:00:00,N129-R382-00-03-00,201.0,433.0,634.0
N129,R382,00-03-01,08-26-13,00:00:00,REGULAR,7400093.0,5400937.0,2013-08-26 00:00:00,N129-R382-00-03-01,126.0,188.0,314.0
N129,R382,00-03-01,08-26-13,04:00:00,REGULAR,7400128.0,5401035.0,2013-08-26 04:00:00,N129-R382-00-03-01,35.0,98.0,133.0
N129,R382,00-03-01,08-26-13,08:00:00,REGULAR,7400610.0,5401083.0,2013-08-26 08:00:00,N129-R382-00-03-01,482.0,48.0,530.0
N129,R382,00-03-01,08-26-13,12:00:00,REGULAR,7401152.0,5401201.0,2013-08-26 12:00:00,N129-R382-00-03-01,542.0,118.0,660.0
N129,R382,00-03-01,08-26-13,16:00:00,REGULAR,7401371.0,5401468.0,2013-08-26 16:00:00,N129-R382-00-03-01,219.0,267.0,486.0
N129,R382,00-03-01,08-26-13,20:00:00,REGULAR,7401581.0,5401967.0,2013-08-26 20:00:00,N129-R382-00-03-01,210.0,499.0,709.0
N130,R383,01-04-00,08-26-13,01:00:00,REGULAR,1199.0,0.0,2013-08-26 01:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-00,08-26-13,05:00:00,REGULAR,1199.0,0.0,2013-08-26 05:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-00,08-26-13,09:00:00,REGULAR,1199.0,0.0,2013-08-26 09:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-00,08-26-13,13:00:00,REGULAR,1199.0,0.0,2013-08-26 13:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-00,08-26-13,17:00:00,REGULAR,1199.0,0.0,2013-08-26 17:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-00,08-26-13,21:00:00,REGULAR,1199.0,0.0,2013-08-26 21:00:00,N130-R383-01-04-00,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,01:00:00,REGULAR,0.0,395.0,2013-08-26 01:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,05:00:00,REGULAR,0.0,395.0,2013-08-26 05:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,09:00:00,REGULAR,0.0,395.0,2013-08-26 09:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,13:00:00,REGULAR,0.0,395.0,2013-08-26 13:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,17:00:00,REGULAR,0.0,395.0,2013-08-26 17:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-04-01,08-26-13,21:00:00,REGULAR,0.0,395.0,2013-08-26 21:00:00,N130-R383-01-04-01,0.0,0.0,0.0
N130,R383,01-06-00,08-26-13,01:00:00,REGULAR,3218133.0,1335261.0,2013-08-26 01:00:00,N130-R383-01-06-00,43.0,57.0,100.0
N130,R383,01-06-00,08-26-13,05:00:00,REGULAR,3218160.0,1335270.0,2013-08-26 05:00:00,N130-R383-01-06-00,27.0,9.0,36.0
N130,R383,01-06-00,08-26-13,09:00:00,REGULAR,3218656.0,1335277.0,2013-08-26 09:00:00,N130-R383-01-06-00,496.0,7.0,503.0
N130,R383,01-06-00,08-26-13,13:00:00,REGULAR,3218922.0,1335313.0,2013-08-26 13:00:00,N130-R383-01-06-00,266.0,36.0,302.0
N130,R383,01-06-00,08-26-13,17:00:00,REGULAR,3219112.0,1335420.0,2013-08-26 17:00:00,N130-R383-01-06-00,190.0,107.0,297.0
N130,R383,01-06-00,08-26-13,21:00:00,REGULAR,3219208.0,1335649.0,2013-08-26 21:00:00,N130-R383-01-06-00,96.0,229.0,325.0
N130,R383,01-06-01,08-26-13,01:00:00,REGULAR,2080875.0,1545766.0,2013-08-26 01:00:00,N130-R383-01-06-01,17.0,57.0,74.0
N130,R383,01-06-01,08-26-13,05:00:00,REGULAR,2080890.0,1545782.0,2013-08-26 05:00:00,N130-R383-01-06-01,15.0,16.0,31.0
N130,R383,01-06-01,08-26-13,09:00:00,REGULAR,2081169.0,1545805.0,2013-08-26 09:00:00,N130-R383-01-06-01,279.0,23.0,302.0
N130,R383,01-06-01,08-26-13,13:00:00,REGULAR,2081291.0,1545844.0,2013-08-26 13:00:00,N130-R383-01-06-01,122.0,39.0,161.0
N130,R383,01-06-01,08-26-13,17:00:00,REGULAR,2081380.0,1545945.0,2013-08-26 17:00:00,N130-R383-01-06-01,89.0,101.0,190.0
N130,R383,01-06-01,08-26-13,21:00:00,REGULAR,2081440.0,1546182.0,2013-08-26 21:00:00,N130-R383-01-06-01,60.0,237.0,297.0
N131,R383,00-00-00,08-26-13,01:00:00,REGULAR,4132320.0,7260967.0,2013-08-26 01:00:00,N131-R383-00-00-00,11.0,179.0,190.0
N131,R383,00-00-00,08-26-13,05:00:00,REGULAR,4132338.0,7261021.0,2013-08-26 05:00:00,N131-R383-00-00-00,18.0,54.0,72.0
N131,R383,00-00-00,08-26-13,09:00:00,REGULAR,4132732.0,7261091.0,2013-08-26 09:00:00,N131-R383-00-00-00,394.0,70.0,464.0
N131,R383,00-00-00,08-26-13,13:00:00,REGULAR,4132866.0,7261163.0,2013-08-26 13:00:00,N131-R383-00-00-00,134.0,72.0,206.0
N131,R383,00-00-00,08-26-13,17:00:00,REGULAR,4132966.0,7261492.0,2013-08-26 17:00:00,N131-R383-00-00-00,100.0,329.0,429.0
N131,R383,00-00-00,08-26-13,21:00:00,REGULAR,4133008.0,7262140.0,2013-08-26 21:00:00,N131-R383-00-00-00,42.0,648.0,690.0
N131,R383,00-00-01,08-26-13,01:00:00,REGULAR,3345796.0,1807275.0,2013-08-26 01:00:00,N131-R383-00-00-01,22.0,48.0,70.0
N131,R383,00-00-01,08-26-13,05:00:00,REGULAR,3345817.0,1807289.0,2013-08-26 05:00:00,N131-R383-00-00-01,21.0,14.0,35.0
N131,R383,00-00-01,08-26-13,09:00:00,REGULAR,3346098.0,1807304.0,2013-08-26 09:00:00,N131-R383-00-00-01,281.0,15.0,296.0
N131,R383,00-00-01,08-26-13,13:00:00,REGULAR,3346230.0,1807323.0,2013-08-26 13:00:00,N131-R383-00-00-01,132.0,19.0,151.0
N131,R383,00-00-01,08-26-13,17:00:00,REGULAR,3346339.0,1807381.0,2013-08-26 17:00:00,N131-R383-00-00-01,109.0,58.0,167.0
N131,R383,00-00-01,08-26-13,21:00:00,REGULAR,3346374.0,1807525.0,2013-08-26 21:00:00,N131-R383-00-00-01,35.0,144.0,179.0
N131,R383,00-00-02,08-26-13,01:00:00,REGULAR,1502339.0,531153.0,2013-08-26 01:00:00,N131-R383-00-00-02,23.0,47.0,70.0
N131,R383,00-00-02,08-26-13,05:00:00,REGULAR,1502363.0,531172.0,2013-08-26 05:00:00,N131-R383-00-00-02,24.0,19.0,43.0
N131,R383,00-00-02,08-26-13,09:00:00,REGULAR,1502806.0,531184.0,2013-08-26 09:00:00,N131-R383-00-00-02,443.0,12.0,455.0
N131,R383,00-00-02,08-26-13,13:00:00,REGULAR,1502993.0,531201.0,2013-08-26 13:00:00,N131-R383-00-00-02,187.0,17.0,204.0
N131,R383,00-00-02,08-26-13,17:00:00,REGULAR,1503119.0,531271.0,2013-08-26 17:00:00,N131-R383-00-00-02,126.0,70.0,196.0
N131,R383,00-00-02,08-26-13,21:00:00,REGULAR,1503175.0,531416.0,2013-08-26 21:00:00,N131-R383-00-00-02,56.0,145.0,201.0
N133,R384,00-00-00,08-26-13,01:00:00,REGULAR,4302531.0,6706690.0,2013-08-26 01:00:00,N133-R384-00-00-00,27.0,138.0,165.0
N133,R384,00-00-00,08-26-13,05:00:00,REGULAR,4302568.0,6706728.0,2013-08-26 05:00:00,N133-R384-00-00-00,37.0,38.0,75.0
N133,R384,00-00-00,08-26-13,09:00:00,REGULAR,4303139.0,6706824.0,2013-08-26 09:00:00,N133-R384-00-00-00,571.0,96.0,667.0
N133,R384,00-00-00,08-26-13,13:00:00,REGULAR,4303363.0,6706958.0,2013-08-26 13:00:00,N133-R384-00-00-00,224.0,134.0,358.0
N133,R384,00-00-00,08-26-13,17:00:00,REGULAR,4303513.0,6707340.0,2013-08-26 17:00:00,N133-R384-00-00-00,150.0,382.0,532.0
N133,R384,00-00-00,08-26-13,21:00:00,REGULAR,4303597.0,6708096.0,2013-08-26 21:00:00,N133-R384-00-00-00,84.0,756.0,840.0
N133,R384,00-00-01,08-26-13,01:00:00,REGULAR,3598106.0,2553361.0,2013-08-26 01:00:00,N133-R384-00-00-01,14.0,35.0,49.0
N133,R384,00-00-01,08-26-13,05:00:00,REGULAR,3598127.0,2553371.0,2013-08-26 05:00:00,N133-R384-00-00-01,21.0,10.0,31.0
N133,R384,00-00-01,08-26-13,09:00:00,REGULAR,3598502.0,2553395.0,2013-08-26 09:00:00,N133-R384-00-00-01,375.0,24.0,399.0
N133,R384,00-00-01,08-26-13,13:00:00,REGULAR,3598642.0,2553431.0,2013-08-26 13:00:00,N133-R384-00-00-01,140.0,36.0,176.0
N133,R384,00-00-01,08-26-13,17:00:00,REGULAR,3598735.0,2553556.0,2013-08-26 17:00:00,N133-R384-00-00-01,93.0,125.0,218.0
N133,R384,00-00-01,08-26-13,21:00:00,REGULAR,3598779.0,2553846.0,2013-08-26 21:00:00,N133-R384-00-00-01,44.0,290.0,334.0
N133,R384,00-00-02,08-26-13,01:00:00,REGULAR,2853488.0,1129901.0,2013-08-26 01:00:00,N133-R384-00-00-02,18.0,16.0,34.0
N133,R384,00-00-02,08-26-13,05:00:00,REGULAR,2853505.0,1129905.0,2013-08-26 05:00:00,N133-R384-00-00-02,17.0,4.0,21.0
N133,R384,00-00-02,08-26-13,09:00:00,REGULAR,2853931.0,1129914.0,2013-08-26 09:00:00,N133-R384-00-00-02,426.0,9.0,435.0
N133,R384,00-00-02,08-26-13,13:00:00,REGULAR,2854065.0,1129926.0,2013-08-26 13:00:00,N133-R384-00-00-02,134.0,12.0,146.0
N133,R384,00-00-02,08-26-13,17:00:00,REGULAR,2854162.0,1129990.0,2013-08-26 17:00:00,N133-R384-00-00-02,97.0,64.0,161.0
N133,R384,00-00-02,08-26-13,21:00:00,REGULAR,2854215.0,1130122.0,2013-08-26 21:00:00,N133-R384-00-00-02,53.0,132.0,185.0
N134,R385,00-00-00,08-26-13,01:00:00,REGULAR,6158335.0,2570651.0,2013-08-26 01:00:00,N134-R385-00-00-00,74.0,45.0,119.0
N134,R385,00-00-00,08-26-13,05:00:00,REGULAR,6158376.0,2570673.0,2013-08-26 05:00:00,N134-R385-00-00-00,41.0,22.0,63.0
N134,R385,00-00-00,08-26-13,09:00:00,REGULAR,6158875.0,2570747.0,2013-08-26 09:00:00,N134-R385-00-00-00,499.0,74.0,573.0
N134,R385,00-00-00,08-26-13,13:00:00,REGULAR,6159126.0,2570842.0,2013-08-26 13:00:00,N134-R385-00-00-00,251.0,95.0,346.0
N134,R385,00-00-00,08-26-13,17:00:00,REGULAR,6159340.0,2570989.0,2013-08-26 17:00:00,N134-R385-00-00-00,214.0,147.0,361.0
N134,R385,00-00-00,08-26-13,21:00:00,REGULAR,6159510.0,2571127.0,2013-08-26 21:00:00,N134-R385-00-00-00,170.0,138.0,308.0
N134,R385,00-00-01,08-26-13,01:00:00,REGULAR,6695717.0,1809548.0,2013-08-26 01:00:00,N134-R385-00-00-01,65.0,24.0,89.0
N134,R385,00-00-01,08-26-13,05:00:00,REGULAR,6695739.0,1809557.0,2013-08-26 05:00:00,N134-R385-00-00-01,22.0,9.0,31.0
N134,R385,00-00-01,08-26-13,09:00:00,REGULAR,6696138.0,1809600.0,2013-08-26 09:00:00,N134-R385-00-00-01,399.0,43.0,442.0
N134,R385,00-00-01,08-26-13,13:00:00,REGULAR,6696378.0,1809642.0,2013-08-26 13:00:00,N134-R385-00-00-01,240.0,42.0,282.0
N134,R385,00-00-01,08-26-13,17:00:00,REGULAR,6696565.0,1809728.0,2013-08-26 17:00:00,N134-R385-00-00-01,187.0,86.0,273.0
N134,R385,00-00-01,08-26-13,21:00:00,REGULAR,6696735.0,1809862.0,2013-08-26 21:00:00,N134-R385-00-00-01,170.0,134.0,304.0
N134,R385,00-03-00,08-26-13,01:00:00,REGULAR,2377161.0,2758643.0,2013-08-26 01:00:00,N134-R385-00-03-00,60.0,75.0,135.0
N134,R385,00-03-00,08-26-13,05:00:00,REGULAR,2377180.0,2758674.0,2013-08-26 05:00:00,N134-R385-00-03-00,19.0,31.0,50.0
N134,R385,00-03-00,08-26-13,09:00:00,REGULAR,2377551.0,2758759.0,2013-08-26 09:00:00,N134-R385-00-03-00,371.0,85.0,456.0
N134,R385,00-03-00,08-26-13,13:00:00,REGULAR,2377718.0,2758836.0,2013-08-26 13:00:00,N134-R385-00-03-00,167.0,77.0,244.0
N134,R385,00-03-00,08-26-13,17:00:00,REGULAR,2377866.0,2759037.0,2013-08-26 17:00:00,N134-R385-00-03-00,148.0,201.0,349.0
N134,R385,00-03-00,08-26-13,21:00:00,REGULAR,2377991.0,2759338.0,2013-08-26 21:00:00,N134-R385-00-03-00,125.0,301.0,426.0
N134,R385,00-03-01,08-26-13,01:00:00,REGULAR,2728476.0,7313705.0,2013-08-26 01:00:00,N134-R385-00-03-01,29.0,67.0,96.0
N134,R385,00-03-01,08-26-13,05:00:00,REGULAR,2728484.0,7313727.0,2013-08-26 05:00:00,N134-R385-00-03-01,8.0,22.0,30.0
N134,R385,00-03-01,08-26-13,09:00:00,REGULAR,2728776.0,7313793.0,2013-08-26 09:00:00,N134-R385-00-03-01,292.0,66.0,358.0
N134,R385,00-03-01,08-26-13,13:00:00,REGULAR,2728900.0,7313856.0,2013-08-26 13:00:00,N134-R385-00-03-01,124.0,63.0,187.0
N134,R385,00-03-01,08-26-13,17:00:00,REGULAR,2728998.0,7313955.0,2013-08-26 17:00:00,N134-R385-00-03-01,98.0,99.0,197.0
N134,R385,00-03-01,08-26-13,21:00:00,REGULAR,2729063.0,7314135.0,2013-08-26 21:00:00,N134-R385-00-03-01,65.0,180.0,245.0
N135,R385,01-03-00,08-26-13,01:00:00,REGULAR,4645211.0,3337709.0,2013-08-26 01:00:00,N135-R385-01-03-00,69.0,88.0,157.0
N135,R385,01-03-00,08-26-13,05:00:00,REGULAR,4645262.0,3337739.0,2013-08-26 05:00:00,N135-R385-01-03-00,51.0,30.0,81.0
N135,R385,01-03-00,08-26-13,09:00:00,REGULAR,4645945.0,3337787.0,2013-08-26 09:00:00,N135-R385-01-03-00,683.0,48.0,731.0
N135,R385,01-03-00,08-26-13,13:00:00,REGULAR,4646231.0,3337851.0,2013-08-26 13:00:00,N135-R385-01-03-00,286.0,64.0,350.0
N135,R385,01-03-00,08-26-13,17:00:00,REGULAR,4646465.0,3338009.0,2013-08-26 17:00:00,N135-R385-01-03-00,234.0,158.0,392.0
N135,R385,01-03-00,08-26-13,21:00:00,REGULAR,4646657.0,3338338.0,2013-08-26 21:00:00,N135-R385-01-03-00,192.0,329.0,521.0
N135,R385,01-03-01,08-26-13,01:00:00,REGULAR,422773.0,85208.0,2013-08-26 01:00:00,N135-R385-01-03-01,74.0,25.0,99.0
N135,R385,01-03-01,08-26-13,05:00:00,REGULAR,422814.0,85213.0,2013-08-26 05:00:00,N135-R385-01-03-01,41.0,5.0,46.0
N135,R385,01-03-01,08-26-13,09:00:00,REGULAR,423553.0,85237.0,2013-08-26 09:00:00,N135-R385-01-03-01,739.0,24.0,763.0
N135,R385,01-03-01,08-26-13,13:00:00,REGULAR,423841.0,85281.0,2013-08-26 13:00:00,N135-R385-01-03-01,288.0,44.0,332.0
N135,R385,01-03-01,08-26-13,17:00:00,REGULAR,424095.0,85346.0,2013-08-26 17:00:00,N135-R385-01-03-01,254.0,65.0,319.0
N135,R385,01-03-01,08-26-13,21:00:00,REGULAR,424302.0,85446.0,2013-08-26 21:00:00,N135-R385-01-03-01,207.0,100.0,307.0
N135,R385,01-05-00,08-26-13,01:00:00,REGULAR,711.0,0.0,2013-08-26 01:00:00,N135-R385-01-05-00,0.0,0.0,0.0
N135,R385,01-05-00,08-26-13,05:00:00,REGULAR,711.0,0.0,2013-08-26 05:00:00,N135-R385-01-05-00,0.0,0.0,0.0
N135,R385,01-05-00,08-26-13,09:00:00,REGULAR,711.0,0.0,2013-08-26 09:00:00,N135-R385-01-05-00,0.0,0.0,0.0
N135,R385,01-05-00,08-26-13,13:00:00,REGULAR,711.0,0.0,2013-08-26 13:00:00,N135-R385-01-05-00,0.0,0.0,0.0
N135,R385,01-05-00,08-26-13,17:00:00,REGULAR,711.0,0.0,2013-08-26 17:00:00,N135-R385-01-05-00,0.0,0.0,0.0
N135,R385,01-05-00,08-26-13,21:00:00,REGULAR,712.0,0.0,2013-08-26 21:00:00,N135-R385-01-05-00,1.0,0.0,1.0
N135,R385,01-05-01,08-26-13,01:00:00,REGULAR,0.0,517.0,2013-08-26 01:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-05-01,08-26-13,05:00:00,REGULAR,0.0,517.0,2013-08-26 05:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-05-01,08-26-13,09:00:00,REGULAR,0.0,517.0,2013-08-26 09:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-05-01,08-26-13,13:00:00,REGULAR,0.0,517.0,2013-08-26 13:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-05-01,08-26-13,17:00:00,REGULAR,0.0,517.0,2013-08-26 17:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-05-01,08-26-13,21:00:00,REGULAR,0.0,517.0,2013-08-26 21:00:00,N135-R385-01-05-01,0.0,0.0,0.0
N135,R385,01-06-00,08-26-13,01:00:00,REGULAR,23091.0,8399.0,2013-08-26 01:00:00,N135-R385-01-06-00,0.0,3.0,3.0
N135,R385,01-06-00,08-26-13,05:00:00,REGULAR,23091.0,8399.0,2013-08-26 05:00:00,N135-R385-01-06-00,0.0,0.0,0.0
N135,R385,01-06-00,08-26-13,09:00:00,REGULAR,23091.0,8409.0,2013-08-26 09:00:00,N135-R385-01-06-00,0.0,10.0,10.0
N135,R385,01-06-00,08-26-13,13:00:00,REGULAR,23091.0,8421.0,2013-08-26 13:00:00,N135-R385-01-06-00,0.0,12.0,12.0
N135,R385,01-06-00,08-26-13,17:00:00,REGULAR,23091.0,8432.0,2013-08-26 17:00:00,N135-R385-01-06-00,0.0,11.0,11.0
N135,R385,01-06-00,08-26-13,21:00:00,REGULAR,23091.0,8450.0,2013-08-26 21:00:00,N135-R385-01-06-00,0.0,18.0,18.0
N137,R354,00-00-00,08-26-13,00:00:00,REGULAR,2238825.0,3215552.0,2013-08-26 00:00:00,N137-R354-00-00-00,25.0,97.0,122.0
N137,R354,00-00-00,08-26-13,04:00:00,REGULAR,2238836.0,3215588.0,2013-08-26 04:00:00,N137-R354-00-00-00,0.0,0.0,0.0
N137,R354,00-00-00,08-26-13,08:00:00,REGULAR,2239097.0,3215602.0,2013-08-26 08:00:00,N137-R354-00-00-00,261.0,14.0,275.0
N137,R354,00-00-00,08-26-13,12:00:00,REGULAR,2239303.0,3215679.0,2013-08-26 12:00:00,N137-R354-00-00-00,206.0,77.0,283.0
N137,R354,00-00-00,08-26-13,16:00:00,REGULAR,2239393.0,3215831.0,2013-08-26 16:00:00,N137-R354-00-00-00,90.0,152.0,242.0
N137,R354,00-00-00,08-26-13,20:00:00,REGULAR,2239434.0,3216258.0,2013-08-26 20:00:00,N137-R354-00-00-00,41.0,427.0,468.0
N137,R354,00-00-01,08-26-13,00:00:00,REGULAR,437176.0,255869.0,2013-08-26 00:00:00,N137-R354-00-00-01,26.0,23.0,49.0
N137,R354,00-00-01,08-26-13,04:00:00,REGULAR,437186.0,255882.0,2013-08-26 04:00:00,N137-R354-00-00-01,0.0,0.0,0.0
N137,R354,00-00-01,08-26-13,08:00:00,REGULAR,437391.0,255886.0,2013-08-26 08:00:00,N137-R354-00-00-01,205.0,4.0,209.0
N137,R354,00-00-01,08-26-13,12:00:00,REGULAR,437577.0,255906.0,2013-08-26 12:00:00,N137-R354-00-00-01,186.0,20.0,206.0
N137,R354,00-00-01,08-26-13,16:00:00,REGULAR,437652.0,255955.0,2013-08-26 16:00:00,N137-R354-00-00-01,3.0,3.0,6.0
N137,R354,00-00-01,08-26-13,20:00:00,REGULAR,437705.0,256107.0,2013-08-26 20:00:00,N137-R354-00-00-01,53.0,152.0,205.0
N137,R354,00-00-02,08-26-13,00:00:00,REGULAR,2291634.0,923475.0,2013-08-26 00:00:00,N137-R354-00-00-02,14.0,8.0,22.0
N137,R354,00-00-02,08-26-13,04:00:00,REGULAR,2291638.0,923483.0,2013-08-26 04:00:00,N137-R354-00-00-02,0.0,0.0,0.0
N137,R354,00-00-02,08-26-13,08:00:00,REGULAR,2291846.0,923485.0,2013-08-26 08:00:00,N137-R354-00-00-02,208.0,2.0,210.0
N137,R354,00-00-02,08-26-13,12:00:00,REGULAR,2291973.0,923488.0,2013-08-26 12:00:00,N137-R354-00-00-02,127.0,3.0,130.0
N137,R354,00-00-02,08-26-13,16:00:00,REGULAR,2292027.0,923511.0,2013-08-26 16:00:00,N137-R354-00-00-02,54.0,23.0,77.0
N137,R354,00-00-02,08-26-13,20:00:00,REGULAR,2292061.0,923596.0,2013-08-26 20:00:00,N137-R354-00-00-02,34.0,85.0,119.0
N138,R355,01-04-00,08-26-13,01:00:00,REGULAR,625.0,0.0,2013-08-26 01:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-00,08-26-13,05:00:00,REGULAR,625.0,0.0,2013-08-26 05:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-00,08-26-13,09:00:00,REGULAR,625.0,0.0,2013-08-26 09:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-00,08-26-13,13:00:00,REGULAR,625.0,0.0,2013-08-26 13:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-00,08-26-13,17:00:00,REGULAR,625.0,0.0,2013-08-26 17:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-00,08-26-13,21:00:00,REGULAR,625.0,0.0,2013-08-26 21:00:00,N138-R355-01-04-00,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,01:00:00,REGULAR,0.0,196.0,2013-08-26 01:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,05:00:00,REGULAR,0.0,196.0,2013-08-26 05:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,09:00:00,REGULAR,0.0,196.0,2013-08-26 09:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,13:00:00,REGULAR,0.0,196.0,2013-08-26 13:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,17:00:00,REGULAR,0.0,196.0,2013-08-26 17:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-04-01,08-26-13,21:00:00,REGULAR,0.0,196.0,2013-08-26 21:00:00,N138-R355-01-04-01,0.0,0.0,0.0
N138,R355,01-06-00,08-26-13,01:00:00,REGULAR,1719364.0,583570.0,2013-08-26 01:00:00,N138-R355-01-06-00,16.0,12.0,28.0
N138,R355,01-06-00,08-26-13,05:00:00,REGULAR,1719376.0,583572.0,2013-08-26 05:00:00,N138-R355-01-06-00,12.0,2.0,14.0
N138,R355,01-06-00,08-26-13,09:00:00,REGULAR,1719711.0,583573.0,2013-08-26 09:00:00,N138-R355-01-06-00,335.0,1.0,336.0
N138,R355,01-06-00,08-26-13,13:00:00,REGULAR,1719828.0,583577.0,2013-08-26 13:00:00,N138-R355-01-06-00,117.0,4.0,121.0
N138,R355,01-06-00,08-26-13,17:00:00,REGULAR,1719885.0,583608.0,2013-08-26 17:00:00,N138-R355-01-06-00,57.0,31.0,88.0
N138,R355,01-06-00,08-26-13,21:00:00,REGULAR,1719922.0,583701.0,2013-08-26 21:00:00,N138-R355-01-06-00,37.0,93.0,130.0
N138,R355,01-06-01,08-26-13,01:00:00,REGULAR,1214110.0,788468.0,2013-08-26 01:00:00,N138-R355-01-06-01,8.0,22.0,30.0
N138,R355,01-06-01,08-26-13,05:00:00,REGULAR,1214119.0,788470.0,2013-08-26 05:00:00,N138-R355-01-06-01,9.0,2.0,11.0
N138,R355,01-06-01,08-26-13,09:00:00,REGULAR,1214346.0,788476.0,2013-08-26 09:00:00,N138-R355-01-06-01,227.0,6.0,233.0
N138,R355,01-06-01,08-26-13,13:00:00,REGULAR,1214395.0,788482.0,2013-08-26 13:00:00,N138-R355-01-06-01,49.0,6.0,55.0
N138,R355,01-06-01,08-26-13,17:00:00,REGULAR,1214421.0,788517.0,2013-08-26 17:00:00,N138-R355-01-06-01,26.0,35.0,61.0
N138,R355,01-06-01,08-26-13,21:00:00,REGULAR,1214439.0,788647.0,2013-08-26 21:00:00,N138-R355-01-06-01,18.0,130.0,148.0
N139,R355,00-00-00,08-26-13,01:00:00,REGULAR,1172884.0,1633250.0,2013-08-26 01:00:00,N139-R355-00-00-00,8.0,76.0,84.0
N139,R355,00-00-00,08-26-13,05:00:00,REGULAR,1172892.0,1633282.0,2013-08-26 05:00:00,N139-R355-00-00-00,8.0,32.0,40.0
N139,R355,00-00-00,08-26-13,09:00:00,REGULAR,1173107.0,1633346.0,2013-08-26 09:00:00,N139-R355-00-00-00,215.0,64.0,279.0
N139,R355,00-00-00,08-26-13,13:00:00,REGULAR,1173184.0,1633433.0,2013-08-26 13:00:00,N139-R355-00-00-00,77.0,87.0,164.0
N139,R355,00-00-00,08-26-13,17:00:00,REGULAR,1173227.0,1633615.0,2013-08-26 17:00:00,N139-R355-00-00-00,43.0,182.0,225.0
N139,R355,00-00-00,08-26-13,21:00:00,REGULAR,1173251.0,1633989.0,2013-08-26 21:00:00,N139-R355-00-00-00,24.0,374.0,398.0
N139,R355,00-00-01,08-26-13,01:00:00,REGULAR,27203.0,12635.0,2013-08-26 01:00:00,N139-R355-00-00-01,19.0,33.0,52.0
N139,R355,00-00-01,08-26-13,05:00:00,REGULAR,27212.0,12641.0,2013-08-26 05:00:00,N139-R355-00-00-01,9.0,6.0,15.0
N139,R355,00-00-01,08-26-13,09:00:00,REGULAR,27494.0,12653.0,2013-08-26 09:00:00,N139-R355-00-00-01,282.0,12.0,294.0
N139,R355,00-00-01,08-26-13,13:00:00,REGULAR,27593.0,12669.0,2013-08-26 13:00:00,N139-R355-00-00-01,99.0,16.0,115.0
N139,R355,00-00-01,08-26-13,17:00:00,REGULAR,27679.0,12747.0,2013-08-26 17:00:00,N139-R355-00-00-01,86.0,78.0,164.0
N139,R355,00-00-01,08-26-13,21:00:00,REGULAR,27719.0,12876.0,2013-08-26 21:00:00,N139-R355-00-00-01,40.0,129.0,169.0
N139,R355,00-00-02,08-26-13,01:00:00,REGULAR,2586149.0,1288777.0,2013-08-26 01:00:00,N139-R355-00-00-02,17.0,11.0,28.0
